;_id;available;connected;estation;free;open;ticket;total;;
14339;5c61365f25541729b7d54086;6;1;78;14;1;1;20;;
14340;5c61365f25541729b7d54087;6;1;79;13;1;0;20;;
14341;5c61365f25541729b7d54088;25;1;80;0;1;0;25;;
14342;5c61365f25541729b7d54089;20;1;81;0;1;0;20;;
14343;5c61365f25541729b7d5408a;23;1;85;0;1;0;23;;
14344;5c61365f25541729b7d5408b;33;1;87;0;1;1;33;;
14345;5c61365f25541729b7d5408c;32;1;88;8;1;1;40;;
14346;5c61365f25541729b7d5408d;8;1;92;12;1;1;20;;
14347;5c61365f25541729b7d5408e;1;1;94;19;1;0;20;;
14348;5c61365f25541729b7d5408f;0;1;96;21;1;1;21;;
14349;5c61365f25541729b7d54090;0;1;97;23;1;0;23;;
14350;5c61365f25541729b7d54091;0;1;98;15;1;1;15;;
14351;5c61365f25541729b7d54092;4;1;99;17;1;1;21;;
14352;5c61365f25541729b7d54093;5;1;100;15;1;0;20;;
14353;5c61365f25541729b7d54094;9;1;101;21;1;1;30;;
14354;5c61365f25541729b7d54095;13;1;102;7;1;0;20;;
14355;5c61365f25541729b7d54096;3;1;103;12;1;0;15;;
14356;5c61365f25541729b7d54097;6;1;108;9;1;1;15;;
14357;5c61365f25541729b7d54098;19;1;109;0;1;1;20;;
14358;5c61365f25541729b7d54099;23;1;117;7;1;1;30;;
14359;5c61365f25541729b7d5409a;0;1;150;24;1;0;25;;
14360;5c61365f25541729b7d5409b;16;1;151;4;1;0;20;;
14361;5c61365f25541729b7d5409c;13;1;154;2;1;0;15;;
14362;5c61365f25541729b7d5409d;15;1;158;0;1;0;15;;
14363;5c61365f25541729b7d5409e;16;1;159;1;1;0;17;;
14364;5c61365f25541729b7d5409f;11;1;160;9;1;0;20;;
14365;5c61365f25541729b7d540a0;3;1;161;12;1;1;15;;
14366;5c61365f25541729b7d540a1;19;1;162;0;1;0;19;;
14367;5c61365f25541729b7d540a2;14;1;163;5;1;1;20;;
14368;5c61365f25541729b7d540a3;15;1;164;2;1;0;17;;
14369;5c61365f25541729b7d540a4;18;1;165;2;1;1;20;;
14370;5c61365f25541729b7d540a5;12;1;166;3;1;0;15;;
14371;5c61365f25541729b7d540a6;16;1;167;1;1;0;20;;
14372;5c61365f25541729b7d540a7;14;1;168;1;1;0;15;;
14373;5c61365f25541729b7d540a8;19;1;169;0;1;1;20;;
14374;5c61365f25541729b7d540a9;2;1;170;17;1;0;20;;
14375;5c61365f25541729b7d540aa;4;1;171;10;1;0;15;;
14376;5c61365f25541729b7d540ab;5;1;57;14;1;1;20;;
14377;5c61365f25541729b7d540ac;11;1;54;9;1;1;20;;
14378;5c61365f25541729b7d540ad;0;1;59;15;1;1;15;;
14379;5c61365f25541729b7d540ae;0;1;60;19;1;0;19;;
14380;5c61365f25541729b7d540af;0;1;61;20;1;1;20;;
14381;5c61365f25541729b7d540b0;16;1;62;4;1;1;20;;
14382;5c61365f25541729b7d540b1;8;1;31;11;1;0;20;;
14383;5c61365f25541729b7d540b2;20;1;32;0;1;1;20;;
14384;5c61365f25541729b7d540b3;15;1;34;2;1;0;17;;
14385;5c61365f25541729b7d540b4;3;1;35;17;1;1;20;;
14386;5c61365f25541729b7d540b5;4;1;37;15;1;1;20;;
14387;5c61365f25541729b7d540b6;2;1;38;17;1;0;20;;
14388;5c61365f25541729b7d540b7;3;1;39;16;1;1;19;;
14389;5c61365f25541729b7d540b8;1;1;41;19;1;0;20;;
14390;5c61365f25541729b7d540b9;18;1;42;2;1;1;20;;
14391;5c61365f25541729b7d540ba;4;1;43;15;1;0;20;;
14392;5c61365f25541729b7d540bb;9;1;44;10;1;1;19;;
14393;5c61365f25541729b7d540bc;6;1;45;9;1;0;15;;
14394;5c61365f25541729b7d540bd;0;1;46;20;1;0;20;;
14395;5c61365f25541729b7d540be;15;1;47;5;1;1;20;;
14396;5c61365f25541729b7d540bf;18;1;48;0;1;0;20;;
14397;5c61365f25541729b7d540c0;23;1;49;2;1;0;25;;
14398;5c61365f25541729b7d540c1;40;1;50;0;1;1;40;;
14399;5c61365f25541729b7d540c2;14;1;51;6;1;1;20;;
14400;5c61365f25541729b7d540c3;20;1;52;5;1;1;25;;
14401;5c61365f25541729b7d540c4;25;1;53;0;1;0;25;;
14402;5c61365f25541729b7d540c5;13;1;55;12;1;0;25;;
14403;5c61365f25541729b7d540c6;15;1;56;0;1;0;15;;
14404;5c61365f25541729b7d540c7;0;1;77;20;1;1;20;;
14405;5c61365f25541729b7d540c8;25;1;83;0;1;1;25;;
14406;5c61365f25541729b7d540c9;30;1;89;0;1;0;30;;
14407;5c61365f25541729b7d540ca;40;1;90;0;1;0;40;;
14408;5c61365f25541729b7d540cb;26;1;95;7;1;0;33;;
14409;5c61365f25541729b7d540cc;6;0;104;14;1;1;20;;
14410;5c61365f25541729b7d540cd;28;1;105;2;1;0;30;;
14411;5c61365f25541729b7d540ce;22;1;106;3;1;0;25;;
14412;5c61365f25541729b7d540cf;15;1;107;0;1;0;15;;
14413;5c61365f25541729b7d540d0;28;1;112;4;1;1;40;;
14414;5c61365f25541729b7d540d1;7;1;115;9;1;0;16;;
14415;5c61365f25541729b7d540d2;1;1;116;14;1;1;15;;
14416;5c61365f25541729b7d540d3;4;1;118;16;1;0;20;;
14417;5c61365f25541729b7d540d4;18;1;119;1;1;0;20;;
14418;5c61365f25541729b7d540d5;2;1;120;15;1;1;18;;
14419;5c61365f25541729b7d540d6;0;1;121;15;1;0;15;;
14420;5c61365f25541729b7d540d7;0;1;122;15;1;0;15;;
14421;5c61365f25541729b7d540d8;0;1;123;19;1;0;20;;
14422;5c61365f25541729b7d540d9;11;1;124;14;1;1;25;;
14423;5c61365f25541729b7d540da;6;1;125;9;1;0;15;;
14424;5c61365f25541729b7d540db;10;1;126;10;1;0;20;;
14425;5c61365f25541729b7d540dc;10;1;127;10;1;0;20;;
14426;5c61365f25541729b7d540dd;8;1;128;17;1;1;25;;
14427;5c61365f25541729b7d540de;0;1;129;20;1;1;20;;
14428;5c61365f25541729b7d540df;7;1;130;8;1;0;15;;
14429;5c61365f25541729b7d540e0;1;1;131;18;1;1;20;;
14430;5c61365f25541729b7d540e1;0;1;132;15;1;0;15;;
14431;5c61365f25541729b7d540e2;0;1;133;15;1;0;15;;
14432;5c61365f25541729b7d540e3;0;1;134;20;1;0;20;;
14433;5c61365f25541729b7d540e4;0;1;135;20;1;1;20;;
14434;5c61365f25541729b7d540e5;0;1;139;15;1;0;15;;
14435;5c61365f25541729b7d540e6;5;1;141;15;1;1;20;;
14436;5c61365f25541729b7d540e7;24;1;142;0;1;0;25;;
14437;5c61365f25541729b7d540e8;27;1;143;2;1;1;30;;
14438;5c61365f25541729b7d540e9;7;1;146;19;1;1;26;;
14439;5c61365f25541729b7d540ea;1;1;149;18;1;0;20;;
14440;5c61365f25541729b7d540eb;4;1;152;11;1;1;15;;
14441;5c61365f25541729b7d540ec;0;1;153;22;1;1;24;;
14442;5c61365f25541729b7d540ed;4;1;155;15;1;0;20;;
14443;5c61365f25541729b7d540ee;5;1;156;10;1;0;15;;
14444;5c61365f25541729b7d540ef;17;1;29;3;1;1;20;;
14445;5c61365f25541729b7d540f0;25;1;9;0;1;1;25;;
14446;5c61365f25541729b7d540f1;24;1;13;0;1;1;24;;
14447;5c61365f25541729b7d540f2;20;1;14;0;1;1;20;;
14448;5c61365f25541729b7d540f3;18;1;15;15;1;1;34;;
14449;5c61365f25541729b7d540f4;20;1;16;0;1;1;20;;
14450;5c61365f25541729b7d540f5;23;1;18;1;1;1;24;;
14451;5c61365f25541729b7d540f6;16;1;28;9;1;0;25;;
14452;5c61365f25541729b7d540f7;34;1;148;1;1;1;36;;
14453;5c61365f25541729b7d540f8;13;1;17;27;1;1;40;;
14454;5c61365f25541729b7d540f9;16;1;30;4;1;0;20;;
14455;5c61365f25541729b7d540fa;27;1;11;0;1;1;27;;
14456;5c61365f25541729b7d540fb;15;1;5;0;1;1;15;;
14457;5c61365f25541729b7d540fc;6;1;6;9;1;1;15;;
14458;5c61365f25541729b7d540fd;3;1;36;21;1;0;25;;
14459;5c61365f25541729b7d540fe;14;1;1;10;1;1;25;;
14460;5c61365f25541729b7d540ff;6;1;2;9;1;0;15;;
14461;5c61365f25541729b7d54100;8;1;7;10;1;1;20;;
14462;5c61365f25541729b7d54101;3;1;10;12;1;1;15;;
14463;5c61365f25541729b7d54102;8;1;82;7;1;0;15;;
14464;5c61365f25541729b7d54103;7;1;147;5;1;0;15;;
14465;5c61365f25541729b7d54104;2;1;20;14;1;1;16;;
14466;5c61365f25541729b7d54105;8;1;3;12;1;1;20;;
14467;5c61365f25541729b7d54106;13;1;4;12;1;1;25;;
14468;5c61365f25541729b7d54107;8;1;8;14;1;1;23;;
14469;5c61365f25541729b7d54108;8;1;58;12;1;1;20;;
14470;5c61365f25541729b7d54109;3;1;33;17;1;1;20;;
14471;5c61365f25541729b7d5410a;30;1;110;0;1;0;30;;
14472;5c61365f25541729b7d5410b;29;1;111;1;1;0;30;;
14473;5c61365f25541729b7d5410c;38;1;113;0;1;1;38;;
14474;5c61365f25541729b7d5410d;30;1;114;0;1;0;30;;
14475;5c61365f25541729b7d5410e;2;1;19;13;1;0;15;;
14476;5c61365f25541729b7d5410f;0;1;21;16;1;1;16;;
14477;5c61365f25541729b7d54110;1;1;22;14;1;0;15;;
14478;5c61365f25541729b7d54111;4;1;23;15;1;1;19;;
14479;5c61365f25541729b7d54112;6;1;24;14;1;1;20;;
14480;5c61365f25541729b7d54113;3;1;25;19;1;1;23;;
14481;5c61365f25541729b7d54114;0;1;26;15;1;0;15;;
14482;5c61365f25541729b7d54115;4;1;27;16;1;0;20;;
14483;5c61365f25541729b7d54116;0;1;136;20;1;0;20;;
14484;5c61365f25541729b7d54117;0;1;137;20;1;1;20;;
14485;5c61365f25541729b7d54118;0;1;138;19;1;0;20;;
14486;5c61365f25541729b7d54119;0;1;140;20;1;0;20;;
14487;5c61365f25541729b7d5411a;0;1;144;14;1;0;15;;
14488;5c61365f25541729b7d5411b;1;1;145;13;1;0;15;;
14489;5c61365f25541729b7d5411c;0;1;157;15;1;1;20;;
14490;5c61365f25541729b7d5411d;3;1;172;17;1;1;20;;
14491;5c61365f25541729b7d5411e;0;1;173;20;1;0;20;;
14492;5c61365f25541729b7d5411f;0;1;174;19;1;1;19;;
14493;5c61365f25541729b7d54120;4;1;175;11;1;1;15;;
14494;5c61365f25541729b7d54121;11;1;176;9;1;0;20;;
14495;5c61365f25541729b7d54122;0;1;177;14;1;1;15;;
14496;5c61365f25541729b7d54123;11;1;178;9;1;0;20;;
14497;5c61365f25541729b7d54124;1;1;179;22;1;0;23;;
14498;5c61365f25541729b7d54125;4;1;180;14;1;1;20;;
14499;5c61365f25541729b7d54126;0;1;181;15;1;1;15;;
14500;5c61365f25541729b7d54127;18;1;12;1;1;1;20;;
14501;5c61365f25541729b7d54128;1;1;194;38;1;1;40;;
14502;5c61365f25541729b7d54129;2;1;195;14;1;0;16;;
14503;5c61365f25541729b7d5412a;4;1;196;11;1;1;15;;
14504;5c61365f25541729b7d5412b;0;1;202;20;1;1;20;;
14505;5c61365f25541729b7d5412c;7;1;203;8;1;0;15;;
14506;5c61365f25541729b7d5412d;13;1;204;7;1;1;20;;
14507;5c61365f25541729b7d5412e;0;1;205;24;1;1;24;;
14508;5c61365f25541729b7d5412f;8;1;206;7;1;0;15;;
14509;5c61365f25541729b7d54130;1;1;183;16;1;1;18;;
14510;5c61365f25541729b7d54131;4;1;185;5;1;0;15;;
14511;5c61365f25541729b7d54132;9;1;184;5;1;0;15;;
14512;5c61365f25541729b7d54133;0;1;186;14;1;0;14;;
14513;5c61365f25541729b7d54134;10;1;187;5;1;1;15;;
14514;5c61365f25541729b7d54135;38;1;188;2;1;0;40;;
14515;5c61365f25541729b7d54136;30;1;189;0;1;1;30;;
14516;5c61365f25541729b7d54137;12;1;190;6;1;1;18;;
14517;5c61365f25541729b7d54138;5;1;191;10;1;0;15;;
14518;5c61365f25541729b7d54139;11;1;192;9;1;1;20;;
14519;5c61365f25541729b7d5413a;11;1;193;9;1;1;20;;
14520;5c61365f25541729b7d5413b;6;1;197;9;1;0;15;;
14521;5c61365f25541729b7d5413c;1;1;198;19;1;1;20;;
14522;5c61365f25541729b7d5413d;7;1;199;8;1;0;15;;
14523;5c61365f25541729b7d5413e;0;1;200;15;1;0;15;;
14524;5c61365f25541729b7d5413f;0;1;201;20;1;0;20;;
14525;5c61365f25541729b7d54140;2;1;182;19;1;0;21;;
14526;5c61365f25541729b7d54141;1;1;207;14;1;0;15;;
14527;5c61365f25541729b7d54142;12;1;208;8;1;0;20;;
14528;5c61365f25541729b7d54143;14;1;209;4;1;1;18;;
14529;5c61365f25541729b7d54144;6;1;210;9;1;1;15;;
14530;5c61365f25541729b7d54145;7;1;211;8;1;0;15;;
14531;5c61365f25541729b7d54146;1;1;212;14;1;1;15;;
14532;5c61365f25541729b7d54147;3;1;213;12;1;0;15;;
14533;5c61365f25541729b7d54148;9;1;214;6;1;1;15;;
14534;5c61365f25541729b7d54149;5;1;215;10;1;1;15;;
14535;5c61365f25541729b7d5414a;6;1;216;11;1;0;17;;
14536;5c61365f25541729b7d5414b;1;1;217;24;1;1;25;;
14537;5c61365f25541729b7d5414c;0;1;218;15;1;1;15;;
14538;5c61365f25541729b7d5414d;1;1;219;17;1;0;18;;
14539;5c61365f25541729b7d5414e;0;1;220;16;1;1;16;;
14540;5c61365f25541729b7d5414f;1;1;221;18;1;1;20;;
14541;5c61365f25541729b7d54150;0;1;222;19;1;0;20;;
14542;5c61365f25541729b7d54151;0;1;223;20;1;1;20;;
14543;5c61365f25541729b7d54152;16;1;224;4;1;0;20;;
14544;5c61365f25541729b7d54153;0;1;225;20;1;1;20;;
14545;5c61365f25541729b7d54154;21;1;226;9;1;0;30;;
14546;5c61365f25541729b7d54155;8;1;227;12;1;1;20;;
14547;5c61365f25541729b7d54156;3;1;228;12;1;1;15;;
14548;5c61365f25541729b7d54157;1;1;229;15;1;0;16;;
14549;5c61365f25541729b7d54158;0;1;230;15;1;0;15;;
14550;5c61365f25541729b7d54159;10;1;231;5;1;1;15;;
14551;5c61365f25541729b7d5415a;14;1;232;1;1;1;15;;
14552;5c61365f25541729b7d5415b;5;1;233;10;1;1;15;;
14553;5c61365f25541729b7d5415c;8;1;234;7;1;0;15;;
14554;5c61365f25541729b7d5415d;0;1;235;15;1;1;15;;
14555;5c61365f25541729b7d5415e;1;1;236;14;1;1;15;;
14556;5c61365f25541729b7d5415f;2;1;237;13;1;1;15;;
14557;5c61365f25541729b7d54160;10;1;238;5;1;0;15;;
14558;5c61365f25541729b7d54161;3;1;239;17;1;1;20;;
14559;5c61365f25541729b7d54162;5;1;240;15;1;0;20;;
14560;5c61365f25541729b7d54163;3;1;241;12;1;0;15;;
14561;5c61365f25541729b7d54164;0;1;242;15;1;0;15;;
14562;5c61365f25541729b7d54165;17;1;243;0;1;1;18;;
14563;5c61365f25541729b7d54166;11;1;244;9;1;1;20;;
14564;5c61365f25541729b7d54167;0;1;245;14;1;0;14;;
14565;5c61365f25541729b7d54168;3;1;246;17;1;0;30;;
14566;5c61365f25541729b7d54169;5;1;247;10;1;1;15;;
14567;5c61365f25541729b7d5416a;12;1;248;8;1;0;20;;
14568;5c61365f25541729b7d5416b;0;1;249;15;1;0;15;;
14569;5c61365f25541729b7d5416c;7;1;250;8;1;0;15;;
14570;5c61365f25541729b7d5416d;9;1;251;6;1;1;15;;
14571;5c61365f25541729b7d5416e;17;1;252;3;1;1;20;;
14572;5c61365f25541729b7d5416f;7;1;253;8;1;0;15;;
14573;5c61365f25541729b7d54170;2;1;254;16;1;1;19;;
14574;5c61365f25541729b7d54171;0;1;255;18;1;0;18;;
14575;5c61365f25541729b7d54172;8;1;256;7;1;0;15;;
14576;5c61365f25541729b7d54173;17;1;86;3;1;1;20;;
14577;5c61365f25541729b7d54174;11;1;258;3;1;1;15;;
14578;5c61365f25541729b7d54175;18;1;262;1;1;1;20;;
14579;5c61365f25541729b7d54176;11;1;263;7;1;0;18;;
14580;5c61365f25541729b7d54177;2;1;264;18;1;1;20;;
14581;5c61365f25541729b7d54178;0;1;266;18;1;1;18;;
14582;5c61365f25541729b7d54179;25;1;40;0;1;1;26;;
14583;5c61365f25541729b7d5417a;17;1;70;0;1;0;17;;
14584;5c61365f25541729b7d5417b;9;1;91;6;1;0;15;;
14585;5c61365f25541729b7d5417c;0;1;93;37;1;1;38;;
14586;5c61365f25541729b7d5417d;14;1;272;1;1;0;15;;
14587;5c61365f25541729b7d5417e;5;1;273;10;1;1;15;;
14588;5c61365f25541729b7d5417f;4;1;274;11;1;0;15;;
14589;5c61365f25541729b7d54180;17;1;275;3;1;0;20;;
14590;5c61365f25541729b7d54181;12;1;257;6;1;0;20;;
14591;5c61365f25541729b7d54182;0;1;270;16;1;1;16;;
14592;5c61365f25541729b7d54183;1;1;271;14;1;0;15;;
14593;5c61365f25541729b7d54184;12;1;259;8;1;1;20;;
14594;5c61365f25541729b7d54185;1;1;265;14;1;0;15;;
14595;5c61365f25541729b7d54186;4;1;267;12;1;0;16;;
14596;5c61365f25541729b7d54187;6;1;84;9;1;0;15;;
14597;5c61365f25541729b7d54188;9;1;260;11;1;0;20;;
14598;5c61365f25541729b7d54189;4;1;261;15;1;0;19;;
14599;5c61365f25541729b7d5418a;0;1;268;10;1;1;10;;
14600;5c61365f25541729b7d5418b;1;1;269;14;1;0;15;;
14601;5c61365f25541729b7d5418c;20;1;276;0;1;1;20;;
14602;5c613a0225541729b7d5418d;8;1;63;12;1;1;20;;
14603;5c613a0225541729b7d5418e;0;1;64;20;1;0;20;;
14604;5c613a0225541729b7d5418f;1;1;65;18;1;1;19;;
14605;5c613a0225541729b7d54190;0;1;66;25;1;0;25;;
14606;5c613a0225541729b7d54191;14;1;67;0;1;0;14;;
14607;5c613a0225541729b7d54192;6;1;68;14;1;1;20;;
14608;5c613a0225541729b7d54193;24;1;69;1;1;0;25;;
14609;5c613a0225541729b7d54194;18;1;71;2;1;1;20;;
14610;5c613a0225541729b7d54195;0;1;72;15;1;0;15;;
14611;5c613a0225541729b7d54196;1;1;73;19;1;1;20;;
14612;5c613a0225541729b7d54197;0;1;74;20;1;1;20;;
14613;5c613a0225541729b7d54198;0;1;75;25;1;1;25;;
14614;5c613a0225541729b7d54199;1;1;76;18;1;1;19;;
14615;5c613a0225541729b7d5419a;6;1;78;14;1;1;20;;
14616;5c613a0225541729b7d5419b;3;1;79;16;1;0;20;;
14617;5c613a0225541729b7d5419c;25;1;80;0;1;0;25;;
14618;5c613a0225541729b7d5419d;20;1;81;0;1;0;20;;
14619;5c613a0225541729b7d5419e;23;1;85;0;1;0;23;;
14620;5c613a0225541729b7d5419f;32;1;87;1;1;1;33;;
14621;5c613a0225541729b7d541a0;36;1;88;4;1;1;40;;
14622;5c613a0225541729b7d541a1;6;1;92;14;1;1;20;;
14623;5c613a0225541729b7d541a2;2;1;94;18;1;0;20;;
14624;5c613a0225541729b7d541a3;0;1;96;21;1;1;21;;
14625;5c613a0225541729b7d541a4;0;1;97;23;1;0;23;;
14626;5c613a0225541729b7d541a5;0;1;98;15;1;1;15;;
14627;5c613a0225541729b7d541a6;1;1;99;20;1;1;21;;
14628;5c613a0225541729b7d541a7;0;1;100;20;1;0;20;;
14629;5c613a0225541729b7d541a8;9;1;101;21;1;1;30;;
14630;5c613a0225541729b7d541a9;12;1;102;8;1;0;20;;
14631;5c613a0225541729b7d541aa;2;1;103;13;1;0;15;;
14632;5c613a0225541729b7d541ab;7;1;108;8;1;1;15;;
14633;5c613a0225541729b7d541ac;20;1;109;0;1;1;20;;
14634;5c613a0225541729b7d541ad;23;1;117;7;1;1;30;;
14635;5c613a0225541729b7d541ae;0;1;150;24;1;0;25;;
14636;5c613a0225541729b7d541af;15;1;151;5;1;0;20;;
14637;5c613a0225541729b7d541b0;12;1;154;3;1;0;15;;
14638;5c613a0225541729b7d541b1;14;1;158;1;1;0;15;;
14639;5c613a0225541729b7d541b2;15;1;159;2;1;0;17;;
14640;5c613a0225541729b7d541b3;9;1;160;11;1;0;20;;
14641;5c613a0225541729b7d541b4;3;1;161;12;1;1;15;;
14642;5c613a0225541729b7d541b5;19;1;162;0;1;0;19;;
14643;5c613a0225541729b7d541b6;14;1;163;5;1;1;20;;
14644;5c613a0225541729b7d541b7;15;1;164;2;1;0;17;;
14645;5c613a0225541729b7d541b8;17;1;165;3;1;1;20;;
14646;5c613a0225541729b7d541b9;13;1;166;2;1;0;15;;
14647;5c613a0225541729b7d541ba;16;1;167;1;1;0;20;;
14648;5c613a0225541729b7d541bb;13;1;168;2;1;0;15;;
14649;5c613a0225541729b7d541bc;19;1;169;0;1;1;20;;
14650;5c613a0225541729b7d541bd;3;1;170;16;1;0;20;;
14651;5c613a0225541729b7d541be;4;1;171;11;1;0;15;;
14652;5c613a0225541729b7d541bf;4;1;57;15;1;1;20;;
14653;5c613a0225541729b7d541c0;11;1;54;9;1;1;20;;
14654;5c613a0225541729b7d541c1;0;1;59;15;1;1;15;;
14655;5c613a0225541729b7d541c2;0;1;60;19;1;0;19;;
14656;5c613a0225541729b7d541c3;1;1;61;19;1;1;20;;
14657;5c613a0225541729b7d541c4;16;1;62;4;1;1;20;;
14658;5c613a0225541729b7d541c5;11;1;31;8;1;0;20;;
14659;5c613a0225541729b7d541c6;19;1;32;1;1;1;20;;
14660;5c613a0225541729b7d541c7;15;1;34;2;1;0;17;;
14661;5c613a0225541729b7d541c8;4;1;35;16;1;1;20;;
14662;5c613a0225541729b7d541c9;3;1;37;16;1;1;20;;
14663;5c613a0225541729b7d541ca;3;1;38;16;1;0;20;;
14664;5c613a0225541729b7d541cb;2;1;39;17;1;1;19;;
14665;5c613a0225541729b7d541cc;2;1;41;18;1;0;20;;
14666;5c613a0225541729b7d541cd;16;1;42;4;1;1;20;;
14667;5c613a0225541729b7d541ce;3;1;43;16;1;0;20;;
14668;5c613a0225541729b7d541cf;9;1;44;10;1;1;19;;
14669;5c613a0225541729b7d541d0;5;1;45;10;1;0;15;;
14670;5c613a0225541729b7d541d1;3;1;46;17;1;0;20;;
14671;5c613a0225541729b7d541d2;16;1;47;4;1;1;20;;
14672;5c613a0225541729b7d541d3;18;1;48;0;1;0;20;;
14673;5c613a0225541729b7d541d4;24;1;49;1;1;0;25;;
14674;5c613a0225541729b7d541d5;40;1;50;0;1;1;40;;
14675;5c613a0225541729b7d541d6;14;1;51;6;1;1;20;;
14676;5c613a0225541729b7d541d7;20;1;52;5;1;1;25;;
14677;5c613a0225541729b7d541d8;25;1;53;0;1;0;25;;
14678;5c613a0225541729b7d541d9;12;1;55;13;1;0;25;;
14679;5c613a0225541729b7d541da;15;1;56;0;1;0;15;;
14680;5c613a0225541729b7d541db;0;1;77;20;1;1;20;;
14681;5c613a0225541729b7d541dc;24;1;83;1;1;1;25;;
14682;5c613a0225541729b7d541dd;29;1;89;1;1;0;30;;
14683;5c613a0225541729b7d541de;40;1;90;0;1;0;40;;
14684;5c613a0225541729b7d541df;32;1;95;1;1;0;33;;
14685;5c613a0225541729b7d541e0;8;1;104;12;1;1;20;;
14686;5c613a0225541729b7d541e1;30;1;105;0;1;0;30;;
14687;5c613a0225541729b7d541e2;14;1;106;11;1;0;25;;
14688;5c613a0225541729b7d541e3;15;1;107;0;1;0;15;;
14689;5c613a0225541729b7d541e4;23;1;112;6;1;1;40;;
14690;5c613a0225541729b7d541e5;6;1;115;10;1;0;16;;
14691;5c613a0225541729b7d541e6;1;1;116;14;1;1;15;;
14692;5c613a0225541729b7d541e7;5;1;118;15;1;0;20;;
14693;5c613a0225541729b7d541e8;17;1;119;2;1;0;20;;
14694;5c613a0225541729b7d541e9;2;1;120;15;1;1;18;;
14695;5c613a0225541729b7d541ea;0;1;121;15;1;0;15;;
14696;5c613a0225541729b7d541eb;0;1;122;15;1;0;15;;
14697;5c613a0225541729b7d541ec;0;1;123;19;1;0;20;;
14698;5c613a0225541729b7d541ed;9;1;124;16;1;1;25;;
14699;5c613a0225541729b7d541ee;6;1;125;9;1;0;15;;
14700;5c613a0225541729b7d541ef;10;1;126;10;1;0;20;;
14701;5c613a0225541729b7d541f0;11;1;127;8;1;0;20;;
14702;5c613a0225541729b7d541f1;7;1;128;18;1;1;25;;
14703;5c613a0225541729b7d541f2;1;1;129;19;1;1;20;;
14704;5c613a0225541729b7d541f3;7;1;130;8;1;0;15;;
14705;5c613a0225541729b7d541f4;3;1;131;16;1;1;20;;
14706;5c613a0225541729b7d541f5;1;1;132;14;1;0;15;;
14707;5c613a0225541729b7d541f6;1;1;133;14;1;0;15;;
14708;5c613a0225541729b7d541f7;0;1;134;20;1;0;20;;
14709;5c613a0225541729b7d541f8;1;1;135;19;1;1;20;;
14710;5c613a0225541729b7d541f9;0;1;139;15;1;0;15;;
14711;5c613a0225541729b7d541fa;2;1;141;18;1;1;20;;
14712;5c613a0225541729b7d541fb;24;1;142;0;1;0;25;;
14713;5c613a0225541729b7d541fc;28;1;143;1;1;1;30;;
14714;5c613a0225541729b7d541fd;8;1;146;18;1;1;26;;
14715;5c613a0225541729b7d541fe;1;1;149;18;1;0;20;;
14716;5c613a0225541729b7d541ff;3;1;152;12;1;1;15;;
14717;5c613a0225541729b7d54200;1;1;153;21;1;1;24;;
14718;5c613a0225541729b7d54201;4;1;155;15;1;0;20;;
14719;5c613a0225541729b7d54202;5;1;156;10;1;0;15;;
14720;5c613a0225541729b7d54203;15;1;29;5;1;1;20;;
14721;5c613a0225541729b7d54204;24;1;9;1;1;1;25;;
14722;5c613a0225541729b7d54205;24;1;13;0;1;1;24;;
14723;5c613a0225541729b7d54206;20;1;14;0;1;1;20;;
14724;5c613a0225541729b7d54207;17;1;15;16;1;1;34;;
14725;5c613a0225541729b7d54208;20;1;16;0;1;1;20;;
14726;5c613a0225541729b7d54209;24;1;18;0;1;1;24;;
14727;5c613a0225541729b7d5420a;19;1;28;6;1;0;25;;
14728;5c613a0225541729b7d5420b;35;1;148;0;1;1;36;;
14729;5c613a0225541729b7d5420c;12;1;17;28;1;1;40;;
14730;5c613a0225541729b7d5420d;17;1;30;3;1;0;20;;
14731;5c613a0225541729b7d5420e;27;1;11;0;1;1;27;;
14732;5c613a0225541729b7d5420f;15;1;5;0;1;1;15;;
14733;5c613a0225541729b7d54210;9;1;6;6;1;1;15;;
14734;5c613a0225541729b7d54211;5;1;36;20;1;0;25;;
14735;5c613a0225541729b7d54212;10;1;1;14;1;1;25;;
14736;5c613a0225541729b7d54213;5;1;2;10;1;0;15;;
14737;5c613a0225541729b7d54214;10;1;7;8;1;1;20;;
14738;5c613a0225541729b7d54215;5;1;10;10;1;1;15;;
14739;5c613a0225541729b7d54216;7;1;82;8;1;0;15;;
14740;5c613a0225541729b7d54217;8;1;147;4;1;0;15;;
14741;5c613a0225541729b7d54218;0;1;20;16;1;1;16;;
14742;5c613a0225541729b7d54219;7;1;3;13;1;1;20;;
14743;5c613a0225541729b7d5421a;11;1;4;14;1;1;25;;
14744;5c613a0225541729b7d5421b;8;1;8;14;1;1;23;;
14745;5c613a0225541729b7d5421c;8;1;58;12;1;1;20;;
14746;5c613a0225541729b7d5421d;3;1;33;17;1;1;20;;
14747;5c613a0225541729b7d5421e;30;1;110;0;1;0;30;;
14748;5c613a0225541729b7d5421f;30;1;111;0;1;0;30;;
14749;5c613a0225541729b7d54220;38;1;113;0;1;1;38;;
14750;5c613a0225541729b7d54221;30;1;114;0;1;0;30;;
14751;5c613a0225541729b7d54222;2;1;19;13;1;0;15;;
14752;5c613a0225541729b7d54223;0;1;21;16;1;1;16;;
14753;5c613a0225541729b7d54224;0;1;22;15;1;0;15;;
